food_name,food_info
"Soto padang, masakan","Air 75.00 g, Energi 127.00 kkal, Protein 5.90 g, Lemak total 6.60 g, Karbohidrat total 11.00 g, Abu 2.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 204.00 mcg"
"Soto pekalongan, masakan","Air 83.80 g, Energi 94.00 kkal, Protein 3.00 g, Lemak total 6.80 g, Karbohidrat total 5.10 g, Abu 1.30 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 119.00 mcg"
"Soto pemalang, masakan","Air 86.00 g, Energi 75.00 kkal, Protein 3.60 g, Lemak total 5.20 g, Karbohidrat total 3.50 g, Abu 1.70 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 30.00 mcg"
"Soto sukaraja, masakan","Air 75.90 g, Energi 80.00 kkal, Protein 3.20 g, Lemak total 3.50 g, Karbohidrat total 9.00 g, Abu 1.10 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 89.00 mcg"
"Soto sulung, masakan","Air 88.10 g, Energi 86.00 kkal, Protein 2.30 g, Lemak total 8.50 g, Karbohidrat total 0.00 g, Abu 1.10 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 105.00 mcg"
Sowa,"Air 87.70 g, Energi 48.00 kkal, Protein 1.60 g, Lemak total 0.60 g, Karbohidrat total 9.10 g, Abu 10.00 g, Natrium 9.00 mg, B-Karoten 364.00 mcg, Karoten total 0.00 mcg"
Soyjoy,"Energi 150.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 5.00 g, Karbohidrat total 12.00 g, Takaran Saji 30.00 g, Lemak total 9.00 g"
Soyjoy cokelat,"Energi 160.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 5.00 g, Karbohidrat total 12.00 g, Takaran Saji 30.00 g, Lemak total 10.00 g"
Soylicious sweetened,"Energi 70.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 botol, Protein 7.00 g, Karbohidrat total 6.00 g, Takaran Saji 300.00 ml, Lemak total 3.50 g"
Spaghetti,"Air 66.10 g, Energi 139.00 kkal, Protein 7.40 g, Lemak total 2.10 g, Karbohidrat total 22.60 g, Abu 2.10 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 940.00 mcg"
Spring Roll,"Energi 150.00 kkal, Natrium 210.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 4.00 g, Karbohidrat total 11.00 g, Takaran Saji 43.00 g, Lemak total 11.00 g"
Sprite,"Energi 100.00 kkal, Natrium 40.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 gelas, Protein 0.00 g, Karbohidrat total 25.00 g, Takaran Saji 250.00 ml, Lemak total 0.00 g"
Sprite (kaleng,"Energi 100.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 kaleng, Protein 0.00 g, Karbohidrat total 25.00 g, Takaran Saji 250.00 ml, Lemak total 0.00 g"
Sprite 390 ml,"Energi 100.00 kkal, Natrium 40.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 botol, Protein 0.00 g, Karbohidrat total 25.00 g, Takaran Saji 250.00 ml, Lemak total 0.00 g"
Squeeze yogurt rasa blueberry,"Energi 70.00 kkal, Natrium 60.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 bungkus, Protein 2.00 g, Karbohidrat total 11.00 g, Takaran Saji 70.00 g, Lemak total 2.00 g"
Squeeze yogurt rasa peach,"Energi 70.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 bungkus, Protein 2.00 g, Karbohidrat total 10.00 g, Takaran Saji 70.00 g, Lemak total 2.00 g"
Srikaya,"Air 83.40 g, Energi 63.00 kkal, Protein 1.10 g, Lemak total 0.50 g, Karbohidrat total 13.90 g, Abu 1.10 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 31.00 mcg"
Srikaya ketan,"Air 41.00 g, Energi 265.00 kkal, Protein 2.70 g, Lemak total 6.40 g, Karbohidrat total 49.10 g, Abu 0.80 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Starbucks Almond croissant,"Energi 420.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 10.00 g, Karbohidrat total 45.00 g, Takaran Saji 99.00 g, Lemak total 22.00 g"
Starbucks Banana nut bread,"Energi 420.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 6.00 g, Karbohidrat total 52.00 g, Takaran Saji 125.00 g, Lemak total 22.00 g"
Starbucks butter croissant,"Energi 260.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 5.00 g, Karbohidrat total 27.00 g, Takaran Saji 62.00 g, Lemak total 15.00 g"
Starbucks caffe americano,"Energi 15.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 1.00 g, Karbohidrat total 3.00 g, Takaran Saji 0.00 ml, Lemak total 0.00 g"
Starbucks cappuccino (nonfat milk,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 8.00 g, Karbohidrat total 12.00 g, Takaran Saji 0.00 ml, Lemak total 0.00 g"
Starbucks cappuccino (wholemilk,"Energi 140.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 7.00 g, Karbohidrat total 12.00 g, Takaran Saji 0.00 ml, Lemak total 7.00 g"
Starbucks Cheese bagels,"Energi 290.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 11.00 g, Karbohidrat total 53.00 g, Takaran Saji 99.00 g, Lemak total 3.50 g"
Starbucks chocolate croissant,"Energi 340.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 5.00 g, Karbohidrat total 38.00 g, Takaran Saji 80.00 g, Lemak total 20.00 g"
Starbucks Cinnamon Roll,"Energi 420.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 biji, Protein 8.00 g, Karbohidrat total 67.00 g, Takaran Saji 118.00 g, Lemak total 13.00 g"
Starbucks Espresso Brownie,"Energi 370.00 kkal, Natrium 115.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 4.00 g, Karbohidrat total 43.00 g, Takaran Saji 82.00 g, Lemak total 21.00 g"
Starbucks green tea frappuccino (whole milk + whipped,"Energi 430.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 6.00 g, Karbohidrat total 68.00 g, Takaran Saji 0.00 ml, Lemak total 16.00 g"
Starbucks green tea frappuccino (whole milk,"Energi 320.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 5.00 g, Karbohidrat total 64.00 g, Takaran Saji 0.00 ml, Lemak total 4.50 g"
Starbucks hot caffe latte (notfat milk,"Energi 130.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 13.00 g, Karbohidrat total 20.00 g, Takaran Saji 0.00 ml, Lemak total 0.00 g"
Starbucks hot caffe latte (whole milk,"Energi 230.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Protein 12.00 g, Karbohidrat total 19.00 g, Takaran Saji 1.00 ml, Lemak total 12.00 g"
Starbucks hot caffe mocha (notfat milk + whipped,"Energi 320.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 14.00 g, Karbohidrat total 320.00 g, Takaran Saji 0.00 ml, Lemak total 10.00 g"
Starbucks hot caffe mocha (notfat milk,"Energi 250.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 13.00 g, Karbohidrat total 42.00 g, Takaran Saji 0.00 ml, Lemak total 2.50 g"
Starbucks hot caffe mocha (whole milk + whipped,"Energi 400.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 13.00 g, Karbohidrat total 44.00 g, Takaran Saji 0.00 ml, Lemak total 19.00 g"
Starbucks hot caffe mocha (whole milk,"Energi 330.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 13.00 g, Karbohidrat total 42.00 g, Takaran Saji 0.00 ml, Lemak total 12.00 g"
Starbucks hot caramel macchiato (nonfat milk,"Energi 200.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 11.00 g, Karbohidrat total 36.00 g, Takaran Saji 0.00 ml, Lemak total 1.50 g"
Starbucks hot caramel macchiato (wholemilk,"Energi 280.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 10.00 g, Karbohidrat total 35.00 g, Takaran Saji 0.00 ml, Lemak total 11.00 g"
Starbucks iced caffe latte (notfat milk,"Energi 90.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 8.00 g, Karbohidrat total 13.00 g, Takaran Saji 0.00 g, Lemak total 0.00 g"
Starbucks iced caffe latte (wholemilk,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 8.00 g, Karbohidrat total 13.00 g, Takaran Saji 0.00 ml, Lemak total 7.00 g"
Starbucks Iced caffe mocha (notfat milk + whipped,"Energi 320.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 10.00 g, Karbohidrat total 40.00 g, Takaran Saji 0.00 ml, Lemak total 14.00 g"
Starbucks Iced caffe mocha (notfat milk,"Energi 200.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 9.00 g, Karbohidrat total 36.00 g, Takaran Saji 0.00 ml, Lemak total 2.50 g"
Starbucks iced caffe mocha (whole milk + whipped,"Energi 360.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 9.00 g, Karbohidrat total 39.00 g, Takaran Saji 0.00 ml, Lemak total 19.00 g"
Starbucks iced caffe mocha (whole milk,"Energi 250.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 9.00 g, Karbohidrat total 36.00 g, Takaran Saji 0.00 ml, Lemak total 8.00 g"
Starbucks java chip frappuccino (wholemilk,"Energi 350.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 7.00 g, Karbohidrat total 68.00 g, Takaran Saji 0.00 ml, Lemak total 5.00 g"
Starbucks java chip frappuccino (wholemilk+whipped,"Energi 470.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 6.00 g, Karbohidrat total 72.00 g, Takaran Saji 0.00 ml, Lemak total 18.00 g"
Starbucks Vanilla Sweet Cream Cold Brew,"Energi 200.00 kkal, Natrium 40.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 1.00 g, Karbohidrat total 24.00 g, Takaran Saji 710.00 ml, Lemak total 11.00 g"
Steamed Barbecue Pork Bun,"Energi 150.00 kkal, Natrium 160.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 potong, Protein 4.00 g, Karbohidrat total 24.00 g, Takaran Saji 56.00 g, Lemak total 4.00 g"
Steamed Beancurd Sheet Roll,"Energi 150.00 kkal, Natrium 250.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 6.20 g, Karbohidrat total 3.00 g, Takaran Saji 58.00 g, Lemak total 12.00 g"
Steamed Chicken Bun,"Energi 120.00 kkal, Natrium 160.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 3.90 g, Karbohidrat total 19.00 g, Takaran Saji 52.00 g, Lemak total 3.10 g"
Steamed Chicken Feet With Black Bean Sauce,"Energi 200.00 kkal, Natrium 620.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 15.00 g, Karbohidrat total 5.70 g, Takaran Saji 100.00 g, Lemak total 13.00 g"
"Steamed Dumpling, Chiu Chow Style","Energi 92.00 kkal, Natrium 220.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 1.90 g, Karbohidrat total 13.00 g, Takaran Saji 61.00 g, Lemak total 3.50 g"
Steamed Egg Custard Bun,"Energi 120.00 kkal, Natrium 47.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 2.00 g, Karbohidrat total 22.00 g, Takaran Saji 46.00 g, Lemak total 3.00 g"
Steamed Glutinous Rice Roll,"Energi 260.00 kkal, Natrium 360.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 4.90 g, Karbohidrat total 47.00 g, Takaran Saji 96.00 g, Lemak total 6.30 g"
Steamed Vegetable And Meat Bun,"Energi 190.00 kkal, Natrium 220.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 potong, Protein 4.70 g, Karbohidrat total 29.00 g, Takaran Saji 79.00 g, Lemak total 6.20 g"
Stick Coklat Jetz,"Energi 60.00 kkal, Natrium 55.00 mg, Jumlah Sajian Per Kemasan 12.00 �, Protein 1.00 g, Karbohidrat total 3.00 g, Lemak total 3.00 g"
Sticky Rice Wrapped in Lotus Leaf,"Energi 710.00 kkal, Natrium 1400.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 26.00 g, Karbohidrat total 110.00 g, Takaran Saji 338.00 g, Lemak total 23.00 g"
Subway black forest ham sandwich,"Energi 290.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 18.00 g, Karbohidrat total 46.00 g, Takaran Saji 226.00 g, Lemak total 4.50 g"
Subway classic tuna sandwich,"Energi 470.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 20.00 g, Karbohidrat total 41.00 g, Takaran Saji 230.00 g, Lemak total 25.00 g"
Subway spicy italian sandwich,"Energi 470.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 19.00 g, Karbohidrat total 43.00 g, Takaran Saji 214.00 g, Lemak total 24.00 g"
Subway steak and cheese sandwich,"Energi 360.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 24.00 g, Karbohidrat total 43.00 g, Takaran Saji 167.00 g, Lemak total 10.00 g"
Subway sweet onion chicken teriyaki sandwich,"Energi 370.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 25.00 g, Karbohidrat total 58.00 g, Takaran Saji 276.00 g, Lemak total 4.50 g"
Subway Turkey breast sandwich,"Energi 280.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 18.00 g, Karbohidrat total 46.00 g, Takaran Saji 219.00 g, Lemak total 3.50 g"
"Sukiyaki, masakan","Air 81.00 g, Energi 75.00 kkal, Protein 5.60 g, Lemak total 0.40 g, Karbohidrat total 12.20 g, Abu 0.80 g, Natrium 426.00 mg, B-Karoten 0.00 mcg, Karoten total 1200.00 mcg"
sukro oven,"Energi 140.00 kkal, Natrium 80.00 mg, Jumlah Sajian Per Kemasan 3.00 , Jumlah Per Sajian 1.00 bungkus, Protein 3.00 g, Karbohidrat total 13.00 g, Takaran Saji 20.00 g, Lemak total 8.00 g"
Sukun muda,"Air 69.40 g, Energi 119.00 kkal, Protein 1.40 g, Lemak total 0.20 g, Karbohidrat total 28.10 g, Abu 1.00 g, Natrium 24.00 mg, B-Karoten 28.00 mcg, Karoten total 4896.00 mcg"
Sukun tua,"Air 67.80 g, Energi 126.00 kkal, Protein 1.60 g, Lemak total 0.20 g, Karbohidrat total 24.50 g, Abu 1.00 g, Natrium 25.00 mg, B-Karoten 30.00 mcg, Karoten total 2000.00 mcg"
SUN Bubur Bayi,"Energi 160.00 kkal, Natrium 100.00 mg, Jumlah Sajian Per Kemasan 3.00 , Jumlah Per Sajian 6.00 sendok makan, Protein 4.00 g, Karbohidrat total 31.00 g, Takaran Saji 40.00 g, Lemak total 2.50 g"
SUN bubur sereal susu,"Energi 160.00 kkal, Natrium 100.00 mg, Jumlah Sajian Per Kemasan 3.00 , Jumlah Per Sajian 1.00 bungkus, Protein 4.00 g, Karbohidrat total 31.00 g, Takaran Saji 40.00 g, Lemak total 2.50 g"
sun bubur sereal susu kacang hijau,"Energi 200.00 kkal, Natrium 135.00 mg, Jumlah Sajian Per Kemasan 2.00 �, Jumlah Per Sajian 6.00 sendok makan, Protein 6.00 g, Karbohidrat total 36.00 g, Takaran Saji 50.00 g, Lemak total 3.00 g"
Sunco minyak goreng,"Energi 90.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 180.00 , Jumlah Per Sajian 1.00 sendok makan, Protein 4.00 g, Karbohidrat total 0.00 g, Takaran Saji 11.00 ml, Lemak total 16.00 g"
Sunduk lawang,"Air 63.40 g, Energi 181.00 kkal, Protein 1.90 g, Lemak total 1.30 g, Karbohidrat total 32.40 g, Abu 1.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
SUP KRIM AYAM ROYCO,"Energi 50.00 kkal, Natrium 710.00 mg, Jumlah Sajian Per Kemasan 4.00 , Protein 2.00 g, Karbohidrat total 0.00 g, Lemak total 1.00 g"
Super bihun goreng,"Energi 250.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 4.00 g, Karbohidrat total 46.00 g, Takaran Saji 65.00 g, Lemak total 5.00 g"
Super bihun kuah,"Energi 190.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 4.00 g, Karbohidrat total 36.00 g, Takaran Saji 51.00 g, Lemak total 3.50 g"
Super Bubur rasa  abon sapi,"Energi 190.00 kkal, Natrium 810.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 3.00 g, Karbohidrat total 34.00 g, Takaran Saji 49.00 g, Lemak total 4.50 g"
super bubur rasa ayam,"Energi 170.00 kkal, Natrium 840.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 3.00 g, Karbohidrat total 32.00 g, Takaran Saji 45.00 g, Lemak total 3.00 g"
SUPERIOR Bihun Jagung urai,"Energi 250.00 kkal, Natrium 30.00 mg, Jumlah Sajian Per Kemasan 5.00 , Jumlah Per Sajian 0.20 bungkus, Protein 0.00 g, Karbohidrat total 61.00 g, Takaran Saji 65.00 g, Lemak total 0.00 g"
Supermi Extra Mie Goreng rasa Ayam pangsit,"Energi 510.00 kkal, Natrium 1130.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 10.00 g, Karbohidrat total 70.00 g, Takaran Saji 110.00 g, Lemak total 21.00 g"
Sushi dragon roll,"Energi 373.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 12.00 g, Karbohidrat total 65.50 g, Takaran Saji 342.00 g, Lemak total 8.00 g"
Sushi hand roll shrimp,"Energi 90.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 8.00 g, Karbohidrat total 9.00 g, Takaran Saji 102.00 g, Lemak total 2.00 g"
Sushi hand roll unagi,"Energi 152.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 9.00 g, Karbohidrat total 14.00 g, Takaran Saji 116.00 g, Lemak total 6.00 g"
Sushi ngiri salmon,"Energi 45.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 3.00 g, Karbohidrat total 3.00 g, Takaran Saji 28.50 g, Lemak total 2.00 g"
Sushi ngiri tuna,"Energi 31.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 4.00 g, Karbohidrat total 3.00 g, Takaran Saji 28.50 g, Lemak total 1.00 g"
Sushi red bull roll,"Energi 484.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 28.00 g, Karbohidrat total 72.00 g, Takaran Saji 337.50 g, Lemak total 7.50 g"
Susu almond Australia'a Own organic,"Energi 66.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 1.50 g, Karbohidrat total 3.80 g, Takaran Saji 250.00 ml, Lemak total 5.20 g"
Susu Almond Natur - A almond milk unsweetened,"Energi 35.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 1.00 g, Karbohidrat total 1.00 g, Takaran Saji 250.00 ml, Lemak total 3.00 g"
Susu almond So good Almond Milk unsweetend,"Energi 41.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 1.40 g, Karbohidrat total 0.80 g, Takaran Saji 250.00 ml, Lemak total 3.50 g"
susu anlene gold plus Hi-Calsium,"Energi 110.00 kkal, Natrium 90.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 6.00 g, Karbohidrat total 20.00 g, Takaran Saji 30.00 g, Lemak total 1.00 g"
"Susu asam untuk bayi, bubuk","Air 2.50 g, Energi 418.00 kkal, Protein 19.00 g, Lemak total 9.00 g, Karbohidrat total 65.50 g, Abu 4.00 g, Natrium 188.00 mg, B-Karoten 83.00 mcg, Karoten total 0.00 mcg"
Susu Bear brand gold malt putih,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 kaleng, Protein 4.00 g, Karbohidrat total 19.00 g, Takaran Saji 140.00 ml, Lemak total 1.50 g"
Susu Bear brand gold teh putih,"Energi 70.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 kaleng, Protein 4.00 g, Karbohidrat total 10.00 g, Takaran Saji 140.00 ml, Lemak total 2.00 g"
Susu bebelove 6-12bln,"Energi 140.00 kkal, Natrium 64.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 3.00 sendok takar, Protein 3.00 g, Karbohidrat total 18.00 g, Takaran Saji 28.80 g, Lemak total 6.00 g"
Susu BSN syntha-6,"Energi 200.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sendok takar, Protein 22.00 g, Karbohidrat total 14.00 g, Takaran Saji 47.20 g, Lemak total 6.00 g"
Susu Bubuk,"Air 3.50 g, Energi 513.00 kkal, Protein 24.60 g, Lemak total 30.00 g, Karbohidrat total 36.20 g, Abu 5.70 g, Natrium 380.00 mg, B-Karoten 118.00 mcg, Karoten total 0.00 mcg"
Susu bubuk dancow fullcream,"Energi 120.00 kkal, Natrium 90.00 mg, Jumlah Sajian Per Kemasan 1.00 , Protein 5.00 g, Karbohidrat total 13.00 g, Lemak total 6.00 g"
susu bubuk slim&fit rasa choco malt,"Energi 200.00 kkal, Natrium 220.00 mg, Jumlah Sajian Per Kemasan 6.00 , Protein 5.00 g, Karbohidrat total 29.00 g, Lemak total 3.00 g"
Susu dancow rasa coklat,"Energi 160.00 kkal, Natrium 100.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 sachet, Protein 5.00 g, Karbohidrat total 23.00 g, Takaran Saji 39.00 g, Lemak total 6.00 g"
Susu Ensure,"Energi 230.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 gelas, Protein 9.00 g, Karbohidrat total 31.00 g, Takaran Saji 230.00 ml, Lemak total 7.00 g"
Susu greenfields full cream,"Energi 160.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 8.00 g, Karbohidrat total 12.00 g, Takaran Saji 250.00 ml, Lemak total 9.00 g"
Susu greenfields low fat,"Energi 110.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 9.00 g, Karbohidrat total 12.00 g, Takaran Saji 250.00 ml, Lemak total 3.00 g"
Susu greenfields skimmed milk,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 10.00 g, Karbohidrat total 11.00 g, Takaran Saji 250.00 ml, Lemak total 0.00 g"
Susu ibu - ASI,"Air 88.10 g, Energi 62.00 kkal, Protein 1.50 g, Lemak total 3.20 g, Karbohidrat total 7.00 g, Abu 0.20 g, Natrium 15.00 mg, B-Karoten 7.00 mcg, Karoten total 0.00 mcg"
Susu jahe sido muncul,"Energi 418.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Protein 0.00 g, Karbohidrat total 21.00 g, Lemak total 2.00 g"
"Susu kambing, segar","Air 85.90 g, Energi 64.00 kkal, Protein 4.30 g, Lemak total 2.30 g, Karbohidrat total 6.60 g, Abu 0.90 g, Natrium 35.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Susu kedelai,"Air 87.00 g, Energi 41.00 kkal, Protein 3.50 g, Lemak total 2.50 g, Karbohidrat total 5.00 g, Abu 2.00 g, Natrium 128.00 mg, B-Karoten 0.00 mcg, Karoten total 200.00 mcg"
